consistent_change,latitude,longitude,year
1.0,-8.16285624,-61.53922329,1986
1.0,-8.16285624,-61.53922329,1998
1.0,-8.16285624,-61.53922329,2008
0.0,-8.16285624,-61.53922329,1997
1.0,-1.9086953999999998,-55.26808429,1991
1.0,-3.2219425139999998,-58.37131444,1992
1.0,-3.2219425139999998,-58.37131444,1999
1.0,-3.2219425139999998,-58.37131444,2015
1.0,-11.35070769,-46.21980359,1996
1.0,-11.35070769,-46.21980359,1999
1.0,-11.35070769,-46.21980359,2003
1.0,-11.35070769,-46.21980359,2009
1.0,-5.463598473999999,-57.04890451,1998
1.0,-5.463598473999999,-57.04890451,2001
1.0,-4.327948292,-44.77207868,1995
1.0,-26.75825212,-49.45239114,1992
1.0,-26.75825212,-49.45239114,2010
1.0,-26.75825212,-49.45239114,2015
0.0,-26.75825212,-49.45239114,1990
0.0,-26.75825212,-49.45239114,1991
0.0,-26.75825212,-49.45239114,2008
0.0,-26.75825212,-49.45239114,2009
1.0,-8.635280247,-48.24721135,2009
1.0,-8.635280247,-48.24721135,2014
1.0,-19.33071185,-52.83616515,1998
1.0,-10.40370372,-54.5307471,1986
1.0,-10.38888151,-56.29512815,1986
1.0,-10.38888151,-56.29512815,1988
0.0,-10.38888151,-56.29512815,1985
1.0,-2.7128672419999997,-42.57461983,2013
1.0,-32.019864399999996,-52.88170974,2002
1.0,-32.019864399999996,-52.88170974,2009
1.0,-32.019864399999996,-52.88170974,2013
0.0,-32.019864399999996,-52.88170974,2001
1.0,-17.23188802,-45.37763301,1989
1.0,-17.23188802,-45.37763301,2001
1.0,-17.23188802,-45.37763301,2006
1.0,-17.23188802,-45.37763301,2008
1.0,-17.23188802,-45.37763301,2011
0.0,-17.23188802,-45.37763301,1988
0.0,-17.23188802,-45.37763301,2014
0.0,-17.23188802,-45.37763301,2015
1.0,-12.99354668,-50.22530161,2007
1.0,-12.99354668,-50.22530161,2012
0.0,-12.99354668,-50.22530161,2011
1.0,-9.983561657000001,-50.28189547,1995
1.0,-9.983561657000001,-50.28189547,2003
1.0,-8.170402088,-51.11732869,1996
1.0,-2.232088902,-46.9110572,1986
1.0,-13.58239235,-47.08353373,2001
1.0,-17.43535643,-48.16851893,2006
1.0,-4.999528798,-38.10990303,1987
1.0,-32.1691644,-52.17455594,1998
1.0,-32.1691644,-52.17455594,2001
1.0,-32.1691644,-52.17455594,2004
1.0,-7.029631509,-59.90204368,1997
1.0,-7.029631509,-59.90204368,2003
1.0,-19.47731691,-53.95834059999999,2010
1.0,-13.73007538,-52.07053103,2015
1.0,-11.37442321,-58.45943917,1985
1.0,-11.37442321,-58.45943917,1990
1.0,-11.37442321,-58.45943917,1992
1.0,-11.37442321,-58.45943917,2014
0.0,-11.37442321,-58.45943917,1988
0.0,-11.37442321,-58.45943917,1989
1.0,-5.69374685,-47.543291499999995,1994
1.0,-5.69374685,-47.543291499999995,1996
0.0,-5.69374685,-47.543291499999995,1992
0.0,-5.69374685,-47.543291499999995,1993
1.0,-16.26952286,-45.07364312,1992
1.0,-16.26952286,-45.07364312,1994
1.0,-16.26952286,-45.07364312,2012
0.0,-16.26952286,-45.07364312,2011
1.0,-2.236939805,-46.19123716,1987
1.0,-2.95783782,-40.5156812,2008
1.0,-13.54681906,-42.43636911,1994
1.0,-13.54681906,-42.43636911,1997
1.0,-13.54681906,-42.43636911,1999
1.0,-13.54681906,-42.43636911,2006
1.0,-13.54681906,-42.43636911,2009
1.0,-13.54681906,-42.43636911,2012
0.0,-13.54681906,-42.43636911,2011
1.0,-11.67544866,-45.6120933,2006
1.0,-11.67544866,-45.6120933,2011
0.0,-11.67544866,-45.6120933,2010
1.0,-12.88359289,-60.59329729,1994
1.0,-8.781346313,-38.6742247,1995
1.0,-30.999288399999998,-52.51546659,1985
1.0,-23.63130644,-49.17669818,1988
1.0,-28.49810916,-51.48249385,1993
1.0,-28.49810916,-51.48249385,2004
1.0,-28.49810916,-51.48249385,2008
1.0,-5.7824105679999995,-39.99582614,1987
1.0,-5.7824105679999995,-39.99582614,1989
1.0,-18.54405716,-45.746571100000004,1993
1.0,-18.54405716,-45.746571100000004,1998
1.0,-18.54405716,-45.746571100000004,2012
0.0,-18.54405716,-45.746571100000004,2015
1.0,-3.53320876,-39.21941224,2002
1.0,-2.836834751,-50.28297345,1986
1.0,-10.25952411,-38.32927163,2003
1.0,-10.01751798,-63.31761805,2015
1.0,-2.0507190459999998,-55.30446606,1986
1.0,-2.0507190459999998,-55.30446606,1988
1.0,-2.0507190459999998,-55.30446606,1993
1.0,-2.0507190459999998,-55.30446606,1997
1.0,-2.0507190459999998,-55.30446606,2008
1.0,-5.2466553330000005,-40.53158138,2013
0.0,-5.2466553330000005,-40.53158138,2012
1.0,-17.009016,-47.234720200000005,1990
1.0,-17.009016,-47.234720200000005,1992
1.0,-17.009016,-47.234720200000005,1995
1.0,-17.009016,-47.234720200000005,1998
1.0,-17.009016,-47.234720200000005,2008
1.0,-17.009016,-47.234720200000005,2014
1.0,-28.25556403,-55.74589819,1986
1.0,-28.25556403,-55.74589819,2011
1.0,-28.25556403,-55.74589819,2013
1.0,-14.694866000000001,-50.94161822,2001
1.0,-14.694866000000001,-50.94161822,2003
1.0,-14.694866000000001,-50.94161822,2013
1.0,-14.17150751,-54.12596624,2010
1.0,-16.92493369,-41.01451567,2006
1.0,-18.17161564,-52.39230757,1990
1.0,-18.17161564,-52.39230757,2014
1.0,-15.00182033,-44.29534275,1993
1.0,-15.00182033,-44.29534275,1999
0.0,-15.00182033,-44.29534275,1991
0.0,-15.00182033,-44.29534275,1992
1.0,-14.52804885,-41.15546134,1985
1.0,-17.82369813,-45.69994853,1987
1.0,-17.82369813,-45.69994853,1999
1.0,-17.82369813,-45.69994853,2003
1.0,-17.82369813,-45.69994853,2006
1.0,-17.82369813,-45.69994853,2009
1.0,-22.18627648,-47.94699438,2001
1.0,-22.18627648,-47.94699438,2003
1.0,-22.18627648,-47.94699438,2009
1.0,-14.05077394,-60.19121137,2002
1.0,-11.41538639,-60.84042383,2015
1.0,-13.58886022,-55.06272941,2011
1.0,-28.30461205,-51.32187508,1993
1.0,-28.30461205,-51.32187508,1995
1.0,-28.30461205,-51.32187508,2002
1.0,-11.26096599,-51.728811900000004,1986
1.0,-11.26096599,-51.728811900000004,1989
1.0,-11.26096599,-51.728811900000004,1991
1.0,-11.26096599,-51.728811900000004,1993
0.0,-11.26096599,-51.728811900000004,1985
0.0,-11.26096599,-51.728811900000004,1988
1.0,-7.853476456,-38.40338264,2004
1.0,-21.97714868,-57.02357202,1999
1.0,-21.97714868,-57.02357202,2001
1.0,-10.39157646,-55.19181732,1987
1.0,-10.39157646,-55.19181732,1997
1.0,-16.12534325,-40.28688029,1997
1.0,-24.78177883,-48.52209583,1986
1.0,-24.78177883,-48.52209583,2010
1.0,-3.3523778930000003,-39.33556441,2006
1.0,-8.00358494,-35.6777144,1995
1.0,-11.84657773,-63.13678719,2006
1.0,-11.84657773,-63.13678719,2008
1.0,-23.42352612,-52.81460558,2002
1.0,-6.298492699,-39.052325599999996,1988
1.0,-6.298492699,-39.052325599999996,1993
1.0,-6.298492699,-39.052325599999996,1995
1.0,-6.298492699,-39.052325599999996,2001
1.0,-6.298492699,-39.052325599999996,2008
0.0,-6.298492699,-39.052325599999996,2006
0.0,-6.298492699,-39.052325599999996,2007
1.0,-15.64321744,-58.46833249,1986
1.0,-15.64321744,-58.46833249,2004
1.0,-10.87855317,-48.2049007,1996
1.0,-10.87855317,-48.2049007,2000
1.0,-10.87855317,-48.2049007,2004
1.0,-19.25121095,-52.71597057,1991
1.0,-19.25121095,-52.71597057,1993
1.0,-12.922669599999999,-57.12193754,2007
1.0,-12.922669599999999,-57.12193754,2013
0.0,-12.922669599999999,-57.12193754,2012
1.0,-9.729697758,-37.05429274,2012
1.0,-5.77782916,-63.17963683,1997
0.0,-5.77782916,-63.17963683,1995
0.0,-5.77782916,-63.17963683,1996
1.0,-13.19701509,-51.1213711,1991
1.0,-7.806584397999999,-35.30042198,1999
1.0,-18.17026817,-49.02955413,1989
1.0,-17.02276022,-42.32587633,1994
1.0,-17.02276022,-42.32587633,1996
1.0,-6.89865714,-36.82144942,1987
1.0,-6.89865714,-36.82144942,2002
1.0,-3.202808398,-41.40070141,2012
1.0,-18.23871979,-44.51471135,1988
1.0,-12.29474722,-50.66915919,1986
0.0,-12.29474722,-50.66915919,1985
1.0,-13.51474921,-47.51957597,1996
1.0,-13.51474921,-47.51957597,1999
1.0,-13.51474921,-47.51957597,2014
1.0,-12.14517773,-45.59134222,1987
1.0,-12.14517773,-45.59134222,1993
0.0,-12.14517773,-45.59134222,1992
1.0,-20.14889741,-53.26762598,2007
0.0,-20.14889741,-53.26762598,2006
1.0,-8.898576457,-49.49685774,1993
1.0,-8.898576457,-49.49685774,1998
1.0,-15.29152701,-58.41632003,2000
1.0,-13.22046112,-52.10287038,1988
1.0,-8.330212377,-36.85298029,1985
1.0,-8.330212377,-36.85298029,1987
1.0,-8.330212377,-36.85298029,1989
1.0,-8.330212377,-36.85298029,1991
1.0,-8.330212377,-36.85298029,1996
1.0,-1.9620553280000002,-44.77207868,1994
1.0,-18.969858600000002,-41.65726026,1990
1.0,-18.969858600000002,-41.65726026,2015
1.0,-26.783854100000003,-51.68003338,1990
0.0,-26.783854100000003,-51.68003338,1989
1.0,-2.9556818639999998,-52.68659566,1996
1.0,-2.9556818639999998,-52.68659566,2004
1.0,-2.9556818639999998,-52.68659566,2009
1.0,-2.9556818639999998,-52.68659566,2014
1.0,-15.88630156,-39.32532361,1998
1.0,-15.88630156,-39.32532361,2009
1.0,-5.679733131,-38.16730538,2008
1.0,-22.04236637,-42.83818553,1990
1.0,-22.04236637,-42.83818553,1993
1.0,-22.04236637,-42.83818553,1998
0.0,-22.04236637,-42.83818553,1992
1.0,-11.84738621,-37.69515087,1985
1.0,-11.12945263,-51.81262472,1987
1.0,-11.12945263,-51.81262472,1991
1.0,-11.12945263,-51.81262472,1995
1.0,-11.12945263,-51.81262472,1997
0.0,-11.12945263,-51.81262472,1993
0.0,-11.12945263,-51.81262472,1994
1.0,-7.766699199,-38.39206387,1993
1.0,-7.766699199,-38.39206387,2001
1.0,-7.766699199,-38.39206387,2013
1.0,-15.73053369,-57.28174783,1994
1.0,-15.73053369,-57.28174783,1998
1.0,-15.73053369,-57.28174783,2000
1.0,-15.73053369,-57.28174783,2008
1.0,-20.38497467,-45.05909041,1996
1.0,-5.480307138,-36.07899184,2001
1.0,-5.480307138,-36.07899184,2003
1.0,-9.553987288,-58.33115974,1996
1.0,-9.553987288,-58.33115974,2001
1.0,-9.303896313,-44.44194781,1997
1.0,-30.40801728,-54.35045522,1985
1.0,-30.40801728,-54.35045522,1989
1.0,-30.40801728,-54.35045522,1991
0.0,-30.40801728,-54.35045522,1988
1.0,-22.79910716,-51.33939222,1993
1.0,-18.91973261,-47.36973698,1994
1.0,-18.91973261,-47.36973698,2004
1.0,-18.91973261,-47.36973698,2006
1.0,-18.91973261,-47.36973698,2010
1.0,-18.91973261,-47.36973698,2015
1.0,-11.3897844,-37.50219274,2000
1.0,-6.572568692000001,-49.60384709,1991
1.0,-6.572568692000001,-49.60384709,1994
1.0,-6.572568692000001,-49.60384709,2008
1.0,-7.437646311,-40.62294004,1997
1.0,-7.437646311,-40.62294004,2002
1.0,-19.7363012,-44.82705557,1985
1.0,-5.194373383,-48.52748572,1985
1.0,-17.95655896,-49.9867989,2000
1.0,-17.95655896,-49.9867989,2002
1.0,-17.95655896,-49.9867989,2006
1.0,-17.95655896,-49.9867989,2014
0.0,-17.95655896,-49.9867989,1999
1.0,-15.27751329,-55.54377725,2006
1.0,-15.27751329,-55.54377725,2008
1.0,-19.86269416,-57.31678212,1999
1.0,-19.86269416,-57.31678212,2004
0.0,-19.86269416,-57.31678212,2003
1.0,-11.21703837,-52.83912959,2000
1.0,-9.826985302999999,-38.40473011,1995
1.0,-9.826985302999999,-38.40473011,1999
1.0,-9.826985302999999,-38.40473011,2010
1.0,-10.07060841,-42.65816315,1985
1.0,-2.4495710330000002,-57.29737851,1999
0.0,-2.4495710330000002,-57.29737851,1998
1.0,-17.77276365,-54.18444656,1987
1.0,-17.77276365,-54.18444656,1991
1.0,-12.69629415,-52.0473545,1994
1.0,-15.35539722,-45.68135341,1987
1.0,-15.35539722,-45.68135341,1999
1.0,-15.35539722,-45.68135341,2001
1.0,-15.35539722,-45.68135341,2003
1.0,-15.35539722,-45.68135341,2007
1.0,-15.35539722,-45.68135341,2010
1.0,-15.35539722,-45.68135341,2013
1.0,-15.35539722,-45.68135341,2015
1.0,-27.73759544,-49.16484042,2014
1.0,-9.062429165,-48.3245563,1985
1.0,-9.062429165,-48.3245563,2002
1.0,-3.2747634519999997,-46.93773716,1992
1.0,-3.2747634519999997,-46.93773716,2003
0.0,-3.2747634519999997,-46.93773716,1991
1.0,-10.14525841,-59.30996408,1995
1.0,-17.54396275,-56.46383176,1996
0.0,-17.54396275,-56.46383176,1995
0.0,-17.54396275,-56.46383176,2015
1.0,-4.879334213,-48.404057200000004,2012
1.0,-17.43751239,-44.23362849,1988
1.0,-17.43751239,-44.23362849,1996
1.0,-15.24840787,-50.51473879,1987
1.0,-16.28596203,-44.58558842,1995
1.0,-20.51702702,-50.87128013,1988
1.0,-20.51702702,-50.87128013,1991
1.0,-20.51702702,-50.87128013,1993
1.0,-20.51702702,-50.87128013,2004
1.0,-20.51702702,-50.87128013,2009
1.0,-20.51702702,-50.87128013,2013
0.0,-20.51702702,-50.87128013,1987
0.0,-20.51702702,-50.87128013,2003
0.0,-20.51702702,-50.87128013,2012
1.0,-20.60488225,-50.35627598,1992
1.0,-7.0387943239999995,-42.75598968,1991
1.0,-7.0387943239999995,-42.75598968,1993
1.0,-7.0387943239999995,-42.75598968,1995
1.0,-7.0387943239999995,-42.75598968,2013
0.0,-7.0387943239999995,-42.75598968,1990
0.0,-7.0387943239999995,-42.75598968,2012
1.0,-13.01995715,-41.52197398,2005
1.0,-1.649172114,-66.09017835,1987
1.0,-28.90639345,-51.08283338,1988
1.0,-4.717637462,-46.20525088,2003
1.0,-9.541590538,-54.81668086,1992
1.0,-12.83858729,-56.74195017,2004
1.0,-12.83858729,-56.74195017,2009
1.0,-3.967364537,-47.35356731,1995
1.0,2.719335112,-61.33009549,1986
1.0,-30.57186999,-54.26610342,1986
1.0,-21.13174416,-57.53453375,1999
1.0,-21.13174416,-57.53453375,2002
1.0,-3.360732225,-48.89103392,1994
1.0,-31.2032958,-53.85135125,1997
1.0,-29.06458678,-54.15102923,2000
1.0,-29.06458678,-54.15102923,2002
1.0,-29.06458678,-54.15102923,2007
1.0,-5.179551181,-56.9047249,2013
1.0,-5.805856597000001,-44.38697091,1994
1.0,-5.805856597000001,-44.38697091,2004
1.0,-4.156280241,-55.24436876,1987
1.0,-16.07872069,-43.3623525,2013
1.0,-13.35655589,-43.64047091,2009
1.0,-13.35655589,-43.64047091,2014
0.0,-13.35655589,-43.64047091,2013
1.0,-10.14957032,-63.87089044,1992
1.0,-10.14957032,-63.87089044,1996
1.0,-10.14957032,-63.87089044,1998
1.0,-17.34157232,-56.54926155,1995
1.0,-17.34157232,-56.54926155,1999
1.0,-17.34157232,-56.54926155,2005
1.0,-4.042284031,-50.52578807,2007
0.0,-4.042284031,-50.52578807,2006
1.0,-23.60327901,-48.1704054,1992
1.0,-4.386698111,-48.98939944,1999
1.0,-4.386698111,-48.98939944,2002
1.0,-6.341881327,-35.56183173,1991
1.0,-6.341881327,-35.56183173,1997
1.0,-6.341881327,-35.56183173,2002
1.0,-13.11616672,-48.79590233,2007
1.0,-29.23544634,-51.53396731,1993
1.0,-29.23544634,-51.53396731,2002
1.0,-9.768504978,-63.71134964,2009
1.0,-9.768504978,-63.71134964,2013
1.0,-13.12883296,-53.65381172,2013
1.0,-29.65100699,-55.01664584,2008
1.0,-4.990635477,-46.8361377,1987
1.0,-4.990635477,-46.8361377,1997
1.0,-7.937289272,-63.83531715,1987
1.0,-7.937289272,-63.83531715,1989
1.0,-7.937289272,-63.83531715,2004
1.0,-7.937289272,-63.83531715,2007
1.0,-7.937289272,-63.83531715,2012
1.0,-7.937289272,-63.83531715,2014
1.0,-3.1683130910000004,-59.01432852,1992
1.0,-3.1683130910000004,-59.01432852,1994
1.0,-3.1683130910000004,-59.01432852,2001
1.0,-3.1683130910000004,-59.01432852,2008
0.0,-3.1683130910000004,-59.01432852,2015
1.0,-11.46605137,-40.29092271,1990
1.0,-11.46605137,-40.29092271,1994
1.0,-11.46605137,-40.29092271,1998
1.0,-11.46605137,-40.29092271,2003
0.0,-11.46605137,-40.29092271,1993
0.0,-11.46605137,-40.29092271,2002
1.0,-7.222050642,-51.29654258,1992
0.0,-7.222050642,-51.29654258,1991
1.0,-28.35527703,-51.26662869,2010
1.0,-28.35527703,-51.26662869,2013
1.0,-9.464245592000001,-56.40077003,2006
1.0,-11.97970805,-52.74480649,2009
1.0,-15.5359586,-59.01621498,2012
1.0,-5.072292336,-47.81898446,2008
1.0,-5.072292336,-47.81898446,2011
1.0,-5.072292336,-47.81898446,2015
0.0,-5.072292336,-47.81898446,2006
0.0,-5.072292336,-47.81898446,2007
0.0,-5.072292336,-47.81898446,2010
0.0,-5.072292336,-47.81898446,2014
1.0,-11.86921527,-60.87707509,1986
1.0,-11.86921527,-60.87707509,1990
1.0,-29.12387558,-54.08850649,1987
1.0,-4.688262552,-46.77442344,2010
1.0,-4.688262552,-46.77442344,2013
1.0,-5.513454972000001,-36.79045755,2008
1.0,-2.801530961,-57.47470595,1997
1.0,-13.01887917,-49.56099746,1985
1.0,-13.01887917,-49.56099746,1997
1.0,-13.01887917,-49.56099746,1999
1.0,-11.22647068,-60.87006823,1986
1.0,-29.99380411,-54.72316624,2008
1.0,-29.99380411,-54.72316624,2013
1.0,-29.99380411,-54.72316624,2015
1.0,-13.49669307,-60.98541191,2011
1.0,-17.20925048,-44.71683229,1988
1.0,-12.27345715,-60.84365776,1992
1.0,-13.32906744,-43.92856062,1986
1.0,-13.32906744,-43.92856062,1989
1.0,-13.32906744,-43.92856062,1991
1.0,-13.32906744,-43.92856062,2014
1.0,-12.75154054,-44.780972,1988
1.0,-12.75154054,-44.780972,2005
1.0,-2.411572296,-52.1567693,1987
1.0,-4.154663273,-69.37343088,1986
1.0,-4.154663273,-69.37343088,1992
1.0,-6.04759324,-35.76179671,1989
1.0,-6.04759324,-35.76179671,2004
1.0,-13.84029867,-40.57362253,2014
1.0,-6.82050371,-45.72878445,1985
1.0,-6.82050371,-45.72878445,1987
1.0,-8.256101366000001,-42.37088192,2003
1.0,-4.125827353,-48.83336208,1986
1.0,-4.125827353,-48.83336208,1993
1.0,-11.45608007,-49.15136569,1996
1.0,-30.99578497,-54.64420432,1991
1.0,-30.99578497,-54.64420432,1993
1.0,-11.37738765,-38.85748101,1986
1.0,-11.37738765,-38.85748101,1988
1.0,-28.36713479,-50.16358735,2013
1.0,-22.30485409,-51.90748681,1987
1.0,-22.30485409,-51.90748681,1993
1.0,-8.256101366000001,-63.35103538,1999
1.0,-6.533491977000001,-52.78145775,1995
1.0,-6.533491977000001,-52.78145775,2013
1.0,-17.91882972,-45.88320485,2000
1.0,-17.91882972,-45.88320485,2004
1.0,-14.13970715,-40.48280286,2010
1.0,-19.64143911,-50.27973951,1991
1.0,-8.450676457,-46.59574853,1989
1.0,-7.219355697,-49.58552146,1995
0.0,-7.219355697,-49.58552146,1994
1.0,-5.052619231,-44.94374673,2002
1.0,-10.00835516,-50.31773825,1990
1.0,-10.41825642,-44.2136859,1985
1.0,-10.41825642,-44.2136859,1987
1.0,-10.41825642,-44.2136859,1989
1.0,-10.41825642,-44.2136859,1995
1.0,-6.383922482000001,-48.79536334,1993
1.0,-6.383922482000001,-48.79536334,2011
1.0,-6.383922482000001,-48.79536334,2015
0.0,-6.383922482000001,-48.79536334,1992
1.0,-3.807554248,-44.51578933,2015
1.0,-10.77345029,-37.14457343,2001
1.0,-6.157547031,-53.13260919,2007
1.0,-3.2736854739999997,-43.85687506,2001
1.0,-8.296795048,-50.40747995,1997
1.0,-8.296795048,-50.40747995,2000
1.0,-7.6901627370000005,-49.50305612,1992
1.0,-7.6901627370000005,-49.50305612,1995
1.0,-7.6901627370000005,-49.50305612,2002
0.0,-7.6901627370000005,-49.50305612,1994
0.0,-7.6901627370000005,-49.50305612,2001
1.0,-9.716762017999999,-51.83822670000001,1989
1.0,-9.716762017999999,-51.83822670000001,1993
1.0,-9.716762017999999,-51.83822670000001,2003
1.0,-9.716762017999999,-51.83822670000001,2014
0.0,-9.716762017999999,-51.83822670000001,1988
1.0,-9.773625375,-43.79084889,1995
1.0,-9.773625375,-43.79084889,2007
1.0,-9.594141982,-49.47179475,1986
1.0,-9.594141982,-49.47179475,1988
1.0,-9.594141982,-49.47179475,1990
1.0,-9.594141982,-49.47179475,2000
1.0,-9.594141982,-49.47179475,2002
1.0,-9.594141982,-49.47179475,2006
1.0,-9.594141982,-49.47179475,2012
0.0,-9.594141982,-49.47179475,2004
0.0,-9.594141982,-49.47179475,2005
0.0,-9.594141982,-49.47179475,2008
0.0,-9.594141982,-49.47179475,2009
0.0,-9.594141982,-49.47179475,2010
0.0,-9.594141982,-49.47179475,2011
1.0,-15.30850517,-50.75458897,1985
1.0,-15.30850517,-50.75458897,1989
1.0,-15.30850517,-50.75458897,1991
1.0,-15.30850517,-50.75458897,2006
1.0,-15.30850517,-50.75458897,2012
0.0,-15.30850517,-50.75458897,2010
0.0,-15.30850517,-50.75458897,2011
1.0,-6.345115262,-39.02268119,2009
1.0,-6.345115262,-39.02268119,2013
1.0,-21.01505301,-57.626700899999996,1986
1.0,-21.01505301,-57.626700899999996,1999
1.0,-23.25590049,-45.82795846,1988
1.0,-23.25590049,-45.82795846,1996
0.0,-23.25590049,-45.82795846,1995
1.0,-10.41259704,-38.88874239,1995
1.0,-10.41259704,-38.88874239,2000
1.0,-10.41259704,-38.88874239,2003
0.0,-10.41259704,-38.88874239,2002
1.0,-13.01402827,-56.35576443,1999
1.0,-11.73231202,-43.33890647,1985
1.0,-19.1439521,-52.11445865,2002
1.0,-9.334888191000001,-43.23892398,1997
1.0,-28.57141168,-50.85591894,1995
1.0,-10.10160029,-56.60369945,1998
1.0,-3.811057677,-66.32086571,1995
1.0,-3.811057677,-66.32086571,2001
0.0,-3.811057677,-66.32086571,2000
1.0,-23.0262911,-46.5528989,2005
1.0,-16.78237105,-48.06826695,2013
1.0,-6.1888084029999995,-43.97545268,1998
1.0,-6.1888084029999995,-43.97545268,2001
0.0,-6.1888084029999995,-43.97545268,1996
0.0,-6.1888084029999995,-43.97545268,1997
1.0,-4.9647639969999995,-39.23288697,1991
1.0,-4.9647639969999995,-39.23288697,1995
1.0,-8.630968334,-48.64956677,1988
1.0,-8.630968334,-48.64956677,1997
1.0,-6.613531869,-51.16934114,1997
1.0,-6.613531869,-51.16934114,2007
1.0,-12.01258639,-51.57196605,1993
1.0,-6.262380424,-62.03158989,2015
1.0,-7.985259308,-38.24222488,1987
1.0,-7.985259308,-38.24222488,1999
1.0,1.836201357,-60.22112527,1987
1.0,1.836201357,-60.22112527,1994
0.0,1.836201357,-60.22112527,1993
1.0,-25.44769995,-52.20312237,1987
1.0,-25.44769995,-52.20312237,1990
1.0,-25.44769995,-52.20312237,2013
0.0,-25.44769995,-52.20312237,2012
1.0,-14.14294109,-49.31333193,1998
1.0,-14.14294109,-49.31333193,2012
1.0,-16.42097881,-47.53574565,1994
1.0,-11.05480263,-39.93869329,2006
1.0,-11.05480263,-39.93869329,2013
1.0,-0.840688359,-63.55369531,1989
1.0,-0.840688359,-63.55369531,1993
1.0,-0.840688359,-63.55369531,1995
1.0,-0.840688359,-63.55369531,1999
1.0,-0.840688359,-63.55369531,2007
1.0,-0.840688359,-63.55369531,2010
1.0,-0.840688359,-63.55369531,2013
0.0,-0.840688359,-63.55369531,1986
0.0,-0.840688359,-63.55369531,1987
0.0,-0.840688359,-63.55369531,1988
0.0,-0.840688359,-63.55369531,1991
0.0,-0.840688359,-63.55369531,1992
0.0,-0.840688359,-63.55369531,1998
0.0,-0.840688359,-63.55369531,2006
0.0,-0.840688359,-63.55369531,2009
0.0,-0.840688359,-63.55369531,2015
1.0,-12.32250516,-37.90293119,2014
1.0,-22.86028243,-43.55180719,1990
1.0,-22.86028243,-43.55180719,1992
1.0,-22.86028243,-43.55180719,2004
1.0,-14.43965462,-43.43538553,2014
1.0,-14.555267800000001,-58.58906606,1993
1.0,-22.47921709,-48.09602489,2015
1.0,-3.226793416,-45.40188752,2011
1.0,-10.797704800000002,-39.430696000000005,1999
1.0,-27.99253732,-50.3349859,1993
1.0,-27.99253732,-50.3349859,1998
1.0,-27.99253732,-50.3349859,2000
1.0,-27.99253732,-50.3349859,2007
1.0,-9.275868877,-58.89386444,2000
1.0,-9.275868877,-58.89386444,2002
1.0,-9.275868877,-58.89386444,2006
1.0,0.630213088,-50.23473392,1988
1.0,-3.015240167,-44.43413247,1989
1.0,-13.26870065,-57.29360559,1985
1.0,-13.26870065,-57.29360559,1987
1.0,-19.30591835,-53.00109584,1998
1.0,-11.74443928,-62.7282334,2012
1.0,-5.9387174279999995,-35.34893101,1991
1.0,-5.9387174279999995,-35.34893101,1998
